,Order Date,Clinic Name,Clinic Address,Clinic Suite,Clinic additional Address,Clinic City,Clinic State,Clinic Zip,County Name,Total Pfizer Ordered,Total Moderna Ordered,Total Janssen Ordered,Total Covid Volume Ordered,Georeferenced Latitude & Longitude
11083,4/20/2021,Hazle Drugs,1 East Broad Street,,,Hazleton,Pennsylvania,18201,Luzerne,0,200,0,200,POINT (-75.973781 40.954007)
11084,4/30/2021,Drs Blum and Desai,545  N RIVER STREET,STE 230,,Wilkes Barre,Pennsylvania,18702,Luzerne,0,100,0,100,POINT (-75.868583 41.257462)
11085,12/30/2020,Sharon Regional Medical Center,PHARMACY DEPARTMENT,,740  E STATE STREET,Sharon,Pennsylvania,16146,Mercer,975,0,0,975,
11086,4/6/2021,Wilkes-Barre General Hospital,575 North River Street,,Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,0,300,0,300,POINT (-75.868165 41.258261)
11087,1/4/2021,NEPA Community Health Care-Montrose,498 South Main Street,D,,Montrose,Pennsylvania,18801,Susquehanna,0,600,0,600,POINT (-75.879149 41.832584)
11088,4/23/2021,Advocate Pharmacy,535 S BROAD ST,,,Lansdale,Pennsylvania,19446,Montgomery,0,500,0,500,POINT (-75.29027 40.234963)
11089,12/19/2020,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,0,2000,0,2000,POINT (-76.60622 40.969585)
11090,1/29/2021,Berks County SHC,625 Cherry Street,401,,Reading,Pennsylvania,19602,Berks,0,100,0,100,POINT (-75.924458 40.334634)
11091,3/9/2021,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,500,0,500,POINT (-79.925819 40.416702)
11092,3/9/2021,Butler Memorial Hospital,ONE HOSPITAL WAY,,,Butler,Pennsylvania,16001,Butler,3510,0,0,3510,
11093,4/16/2021,Medicine Shoppe Pharmacy-353,2665 Brodhead Road,,,Aliquippa,Pennsylvania,15001,Beaver,0,200,0,200,POINT (-80.281141 40.604942)
11094,3/2/2021,Genoa Healthcare 20227,500 North West Street,,,Doylestown,Pennsylvania,18901,Bucks,0,100,0,100,POINT (-75.14052 40.310143)
11095,3/5/2021,Family Practice Center of Newtown,638 Newtown-Yardley Rd,2E,,Newtown,Pennsylvania,18940,Bucks,0,100,0,100,POINT (-74.921132 40.229228)
11096,2/2/2021,Centerville Clinics-Uniontown,86 McClellandtown Rd,,,Uniontown,Pennsylvania,15401,Fayette,0,100,0,100,POINT (-79.735949 39.902346)
11097,4/20/2021,Keystone Community Health Services,111 Chambers Hill Drive,Suite 102,,Chambersburg,Pennsylvania,17201,Franklin,0,600,0,600,
11098,3/16/2021,The Hometown Pharmacy-Dierkens,100 E Main St,,,Monongahela,Pennsylvania,15063,Washington,0,100,0,100,POINT (-79.921912 40.199775)
11099,1/29/2021,Hamilton Health Center,110 South 17th Street,,,Harrisburg,Pennsylvania,17104,Dauphin,0,100,0,100,POINT (-76.863982 40.265624)
11100,1/12/2021,Centre Volunteers in Medicine,2520 Green Tech Dr.,D,,State College,Pennsylvania,16803,Centre,0,100,0,100,POINT (-77.918776 40.813498)
11101,5/7/2021,The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,,,Boyertown,Pennsylvania,19512,Berks,0,100,0,100,POINT (-75.637151 40.333497)
11102,3/12/2021,Wellness Family Pharmacy,3250 Chichester ave,,,Boothwyn,Pennsylvania,19061,Delaware,0,500,0,500,POINT (-75.442314 39.836868)
11103,4/7/2021,Community Health Net,1202 State Street,,Administration,Erie,Pennsylvania,16501,Erie,0,0,100,100,POINT (-80.081095 42.123249)
11104,2/16/2021,Peter E McNeil MD,240 S. hickory Street,,,Mount Carmel,Pennsylvania,17851,Northumberland,0,100,0,100,POINT (-76.410907 40.794177)
11105,1/6/2021,GHS-BRADFORD,116 INSTERSTATE PARKWAY,Suite 21,,BRADFORD,PENNSYLVANIA,16701,McKean,0,300,0,300,
11106,4/8/2021,Primary Care Health Services Inc,7227 Hamilton Avenue,,,Pittsburgh,Pennsylvania,15208,Allegheny,0,0,100,100,POINT (-79.896792 40.454465)
11107,3/5/2021,Klingensmiths Drug Stores Inc,313 FORD ST,,,Ford City,Pennsylvania,16226,Armstrong,0,400,0,400,POINT (-79.532271 40.771071)
11108,4/6/2021,UPMC Pinnacle Hanover,300 HIGHLAND AVENUE,,,HANOVER,PENNSYLVANIA,17331,York,0,500,0,500,POINT (-76.983731 39.807981)
11109,4/30/2021,Fox Chase Cancer Center Buckingham,2365 Heritage Center Drive,,,Furlong,Pennsylvania,18925,Bucks,0,100,0,100,POINT (-75.08428 40.29061)
11110,2/22/2021,Spartan Pharmacy Clairton Blvd,3520 Clairton Blvd,,,Pittsburgh,Pennsylvania,15227,Allegheny,0,100,0,100,POINT (-79.982054 40.372903)
11111,1/14/2021,UPMC Passavant McCandless,9100 Babcock Boulevard,,,Pittsburgh,Pennsylvania,15237,Allegheny,975,0,0,975,POINT (-80.016518 40.568235)
11112,4/27/2021,St Marys Pharmacy,4 Railroad Street,,,Saint Marys,Pennsylvania,15857,Elk,0,300,0,300,POINT (-78.561071 41.427667)
11113,1/11/2021,Clinic for Special Children,535 Bunker Hill Rd,,,Strasburg,Pennsylvania,17579,Lancaster,0,100,0,100,POINT (-76.187177 39.960511)
11114,3/12/2021,THMG Vaccine Clinic-Muhlenberg,1000 Tuckerton Court,,,Reading,Pennsylvania,19605,Berks,0,1800,0,1800,POINT (-75.947992 40.400747)
11115,1/19/2021,Tower Health-Reading Hospital,420 S 5th Avenue,,,Reading,Pennsylvania,19611,Berks,1950,0,0,1950,POINT (-75.948059 40.329863)
11116,3/9/2021,UPMC-FALK PHARMACY MTM,3601 Fifth Avenue,,Suite 211,Pittsburgh,Pennsylvania,15213,Allegheny,0,300,0,300,POINT (-79.959098 40.441328)
11117,1/4/2021,AHN-Allegheny General Hospital,320 East North Avenue,Pharmacy,,Pittsburgh,Pennsylvania,15212,Allegheny,975,0,0,975,POINT (-80.003249 40.456149)
11118,3/16/2021,Laurel Pediatric Associates Inc,323 Budfield Street,,,Johnstown,Pennsylvania,15904,Cambria,0,100,0,100,POINT (-78.845889 40.268908)
11119,3/2/2021,Grove City Medical Center,631 NORTH BROAD STREET EXT.,,,Grove City,Pennsylvania,16127,Mercer,2340,0,0,2340,POINT (-80.083156 41.170709)
11120,2/16/2021,AHN-Saint Vincent Hospital,PHARMACY DEPARTMENT,,232 WEST 25TH STREET,Erie,Pennsylvania,16544,Erie,2340,0,0,2340,
11121,2/13/2021,Doylestown Hospital,595 W State St,,,Doylestown,Pennsylvania,18901,Bucks,975,0,0,975,POINT (-75.149449 40.302543)
11122,4/27/2021,Oak Valley Medical and Dental PC,103 New Meadow Run Dr,,,Farmington,Pennsylvania,15437,Fayette,0,200,0,200,
11123,3/2/2021,Horsham Square Pharmacy,575 Horsham Road,,Unit C20,Horsham,Pennsylvania,19044,Montgomery,0,200,0,200,POINT (-75.146415 40.188588)
11124,3/23/2021,VDI-Mainline Pharmacy-Cresson,1207 2ND ST,,,Cresson,Pennsylvania,16630,Cambria,0,500,0,500,POINT (-78.591485 40.460137)
11125,4/23/2021,Crozer-Chester Medical Center,1 Medical Center Blvd,,Department of Pharmacy,Upland,Pennsylvania,19013,Delaware,3510,0,0,3510,POINT (-75.369786 39.855608)
11126,2/23/2021,PHN-Clarion Community Health Center,30 Pinnacle Drive,101,,Clarion,Pennsylvania,16214,Clarion,0,100,0,100,
11127,12/21/2020,LGH-Lancaster General Hospital,555 North Duke Street,,,Lancaster,Pennsylvania,17603,Lancaster,0,3000,0,3000,POINT (-76.305328 40.046975)
11128,4/9/2021,Keystone Community Health Services,111 Chambers Hill Drive,Suite 102,,Chambersburg,Pennsylvania,17201,Franklin,0,500,0,500,
11129,1/8/2021,Squirrel Hill Health Center,4516 Browns Hill Road,,,Pittsburgh,Pennsylvania,15217,Allegheny,0,300,0,300,POINT (-79.925819 40.416702)
11130,1/21/2021,VDI-Mainline Pharmacy-Somerset,168 West Main St,,,Somerset,Pennsylvania,15501,Somerset,0,500,0,500,POINT (-79.080619 40.008446)
11131,3/12/2021,VDI-Gaughns Drug Store,348 Pennsylvania Ave W,,,Warren,Pennsylvania,16365,Warren,0,200,0,200,POINT (-79.149306 41.844947)
11132,3/23/2021,Yorktown Pharmacy,8110 Old York Road,B,,Elkins Park,Pennsylvania,19027,Montgomery,0,200,0,200,POINT (-75.127344 40.077038)
11133,2/8/2021,AHN-WEST PENN HOSPITAL,PHARMACY DEPARTMENT,,4800 FRIENDSHIP AVENUE,PITTSBURGH,PENNSYLVANIA,15224,Allegheny,975,0,0,975,
11134,12/29/2020,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,1950,0,0,1950,
11135,3/2/2021,The Hometown Pharmacy-New Castle 2,2016 W STATE ST,,,New Castle,Pennsylvania,16101,Lawrence,0,100,0,100,POINT (-80.379022 41.006967)
11136,4/23/2021,Grand View Hospital,700 Lawn Ave.,,,Sellersville,Pennsylvania,18960,Bucks,1170,0,0,1170,POINT (-75.324169 40.362567)
11137,1/28/2021,GIANT PHARMACY-6518,2350 SUSQUEHANNA ROAD,,,ROSLYN,PA,19001,Montgomery,0,100,0,100,POINT (-75.134547 40.12179)
11138,2/16/2021,Fulton County Medical Center,Fulton County Medical Center,,214 Peach Orchard Road,MC CONNELLSBURG,PA,172338559,Fulton,0,100,0,100,
11139,4/8/2021,Sadler Health Center,100 North Hanover Street,,,Carlisle,Pennsylvania,17013,Cumberland,0,300,0,300,POINT (-77.188864 40.203219)
11140,3/26/2021,AHN-WEST PENN HOSPITAL,PHARMACY DEPARTMENT,,4800 FRIENDSHIP AVENUE,PITTSBURGH,PENNSYLVANIA,15224,Allegheny,1170,0,0,1170,
11141,2/23/2021,Giant Eagle Pharmacy-4706,3701 Route 88,,,Finleyville,Pennsylvania,15332,Washington,0,100,0,100,POINT (-80.003541 40.249158)
11142,4/23/2021,WINDBER MEDICAL CENTER,600 SOMERSET AVENUE,,,Windber,Pennsylvania,15963,Somerset,1170,0,0,1170,POINT (-78.837917 40.242123)
11143,5/4/2021,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,1170,0,0,1170,
11144,4/9/2021,PHN-Ebensburg Health Center,152 Zeman Drive,Suite 301,,Ebensburg,Pennsylvania,15931,Cambria,0,100,0,100,POINT (-78.759169 40.465784)
11145,3/9/2021,AHN-Canonsburg Hospital,100 Medical Blvd,,,Canonsburg,Pennsylvania,15317,Washington,2340,0,0,2340,POINT (-80.190434 40.248477)
11146,4/6/2021,Evergreen Pharmacy II Inc,702 Dekalb Pike,,,Blue Bell,Pennsylvania,19422,Montgomery,0,600,0,600,POINT (-75.287013 40.170082)
11147,1/8/2021,Horsham Pharmacy LLC,316 Horsham Road Suite E,,,Horsham,Pennsylvania,19044,Montgomery,0,200,0,200,POINT (-75.135536 40.181864)
11148,3/16/2021,The Medicine Shoppe 2057,101 W LANCASTER AVE,,,Reading,Pennsylvania,19607,Berks,0,100,0,100,POINT (-75.970027 40.304008)
11149,2/16/2021,Conemaugh Memorial Medical Center,1086 FRANKLIN STREET,,PHARMACY DEPARTMENT,Johnstown,Pennsylvania,15905,Cambria,2340,0,0,2340,POINT (-78.918249 40.305198)
11150,3/5/2021,Anderson Pharmacy,334 Main Street,,,Denver,Pennsylvania,17517,Lancaster,0,200,0,200,POINT (-76.136135 40.232114)
11151,4/27/2021,Marcus Hook Pharmacy,46 E 10th Street,,,Marcus Hook,Pennsylvania,19061,Delaware,0,100,0,100,POINT (-75.415915 39.82036)
11152,3/30/2021,Centerville Clinics-Uniontown,86 McClellandtown Rd,,,Uniontown,Pennsylvania,15401,Fayette,0,500,0,500,POINT (-79.735949 39.902346)
11153,4/7/2021,Synergy Grandview Pharmacy Inc.,173 POINT TOWNSHIP DR,,,Northumberland,Pennsylvania,17857,Northumberland,0,0,400,400,POINT (-76.781599 40.899742)
11154,2/2/2021,Mainline Pharmacy-Hastings,317 Beaver St.,,,Hastings,Pennsylvania,16646,Cambria,0,100,0,100,POINT (-78.712152 40.665551)
11155,3/2/2021,GHS-BRADFORD,116 INSTERSTATE PARKWAY,Suite 21,,BRADFORD,PENNSYLVANIA,16701,McKean,0,100,0,100,
11156,5/7/2021,VDI-Hershey Pharmacy and Gift Shop,731 Cherry Dr 2,,,Hershey,Pennsylvania,17033,Dauphin,0,400,0,400,POINT (-76.658613 40.271188)
11157,2/1/2021,Genoa Healthcare 20270,2 EASTGATE AVE,,,Monessen,Pennsylvania,15062,Westmoreland,0,100,0,100,POINT (-79.870857 40.159303)
11158,4/13/2021,KRHC-Ridgway Medical Center,49 Ridgmont Dr,1,,Ridgway,Pennsylvania,15853,Elk,0,200,0,200,POINT (-78.743844 41.43532)
11159,4/6/2021,VDI-Vine Pharmacy,4375 Red Rock Road,,,Benton,PA,17814,Columbia,0,400,0,400,POINT (-76.37973 41.203127)
11160,1/22/2021,UPMC-St Margaret Hospital,815 Freeport   Road,,,Pittsburgh,Pennsylvania,15215,Allegheny,0,1000,0,1000,POINT (-79.896038 40.487472)
11161,4/2/2021,GHS GEISINGER MEDICAL CENTER,100 N ACADEMY AVENUE,,,Danville,Pennsylvania,17822,Montour,1170,0,0,1170,POINT (-76.60622 40.969585)
11162,1/14/2021,Newhard Pharmacy,1001 Main Street,,,Northampton,Pennsylvania,18067,Northampton,0,500,0,500,POINT (-75.4889 40.679147)
11163,2/1/2021,UPMC Passavant Cranberry,1 St Francis Way,,,Cranberry Twp,Pennsylvania,16066,Butler,975,0,0,975,
11164,4/23/2021,Geisinger St. Lukes Hospital,100 Paramount Blvd,,,Orwigsburg,Pennsylvania,17961,Schuylkill,1170,0,0,1170,POINT (-76.09171 40.640986)
11165,1/22/2021,FPC-Southside Family Medicine,699 Hastings Street,,,South Williamsport,Pennsylvania,17702,Lycoming,0,200,0,200,POINT (-76.990231 41.228763)
11166,1/14/2021,Wellness Pharmacy Services,1427 Horsham Road,,,North Wales,Pennsylvania,19454,Montgomery,0,1500,0,1500,POINT (-75.20773 40.225139)
11167,4/2/2021,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,,,Honesdale,Pennsylvania,18431,Wayne,0,2000,0,2000,POINT (-75.262474 41.589347)
11168,2/23/2021,Lebanon Shops Pharmacy,Lebanon Shops Pharmacy,,300 Mt Lebanon Blvd suite 23,Pittsburgh,Pennsylvania,15234,Allegheny,0,100,0,100,
11169,1/26/2021,The Medicine Shoppe-Boyertown,2 E. Philadelphia Avenue,,,Boyertown,Pennsylvania,19512,Berks,0,800,0,800,POINT (-75.637151 40.333497)
11170,2/2/2021,LGH-Crooked Oak Family Medicine,1655 Crooked Oak Drive,,,Lancaster,Pennsylvania,17601,Lancaster,0,200,0,200,POINT (-76.290461 40.069052)
11171,2/22/2021,VDI-DePietros Pharmacy,617 3rd Street,,,Dunmore,Pennsylvania,18512,Lackawanna,0,100,0,100,POINT (-75.634095 41.415683)
11172,1/5/2021,HersheyCare Pharmacy,475 W Governor Road Ste #2,,,Hershey,Pennsylvania,17033,Dauphin,0,900,0,900,POINT (-76.661173 40.271712)
11173,4/30/2021,Towne Drugs,227 Commercial Ave,,,ASPINWALL,Pennsylvania,15215,Allegheny,0,600,0,600,POINT (-79.904015 40.49015)
11174,2/15/2021,Aria Health-Bucks,380 N Oxford Valley Road,,,Langhorne,Pennsylvania,19047,Bucks,1170,0,0,1170,POINT (-74.870364 40.183428)
11175,4/2/2021,Lower Bucks Hospital,501 Bath Road,,,Bristol,Pennsylvania,19007,Bucks,0,0,400,400,POINT (-74.864626 40.104065)
11176,3/5/2021,The Hometown Pharmacy-New Castle,20 E Lawrence St,,,New Castle,Pennsylvania,16101,Lawrence,0,200,0,200,POINT (-80.346667 40.997833)
11177,3/5/2021,Mainline Pharmacy-Hastings,317 Beaver St.,,,Hastings,Pennsylvania,16646,Cambria,0,500,0,500,POINT (-78.712152 40.665551)
11178,1/14/2021,AHN-Allegheny Valley Hospital,1301 Carlisle Street,,,Natrona Heights,Pennsylvania,15065,Allegheny,975,0,0,975,POINT (-79.737106 40.617378)
11179,4/2/2021,Erics RX Shoppe,810 Welsh Rd,F,,Horsham,Pennsylvania,19044,Montgomery,1170,0,0,1170,POINT (-75.179165 40.178356)
11180,12/30/2020,UPMC-Mercy Hospital of Pittsburgh,1400 Locust Street,2030,,Pittsburgh,Pennsylvania,15219,Allegheny,0,2500,0,2500,POINT (-79.985623 40.436831)
11181,4/27/2021,Wind Gap Community Pharmacy Inc,31 W 1ST ST,,,Wind Gap,Pennsylvania,18091,Northampton,0,1500,0,1500,POINT (-75.296611 40.840151)
11182,3/16/2021,Houcks Road Family Practice,100 South Houcks Road,,,Harrisburg,Pennsylvania,17109,Dauphin,0,100,0,100,POINT (-76.81102 40.299907)
11183,3/23/2021,Excela Health Frick Hospital,508 South Church Street,,,Mount Pleasant,Pennsylvania,15666,Westmoreland,0,600,0,600,POINT (-79.548217 40.146369)
11184,4/30/2021,Louis A DiToppa DO,1978 Lincoln Way,,,White Oak,Pennsylvania,15131,Allegheny,0,100,0,100,POINT (-79.809984 40.338889)
11185,4/23/2021,THMG Vaccine Clinic-Muhlenberg,1000 Tuckerton Court,,,Reading,Pennsylvania,19605,Berks,0,1200,0,1200,POINT (-75.947992 40.400747)
11186,3/19/2021,Norland Avenue Pharmacy,12 St. Paul Drive,105,,Chambersburg,Pennsylvania,17201,Franklin,0,400,0,400,POINT (-77.634763 39.943292)
11187,4/23/2021,LVRX Pharmacy,211 South Market Street,,,Ligonier,Pennsylvania,15658,Westmoreland,0,200,0,200,POINT (-79.239245 40.24177)
11188,3/2/2021,VDI-Mainline Pharmacy Nanty Glo,1049 Shoemaker St,,,Nanty Glo,Pennsylvania,15943,Cambria,0,200,0,200,POINT (-78.835826 40.470549)
11189,4/23/2021,LGH-Manheim Family Medicine,700 Lancaster Road,,,Manheim,Pennsylvania,17545,Lancaster,0,200,0,200,POINT (-76.381346 40.149634)
11190,3/16/2021,Punxsutawney Area Hospital,81 Hillcrest Drive,,,Punxsutawney,Pennsylvania,15767,Jefferson,0,100,0,100,POINT (-79.000359 40.960153)
11191,3/23/2021,VDI-Wiley Pharmacy Of Strasburg,300 HISTORIC DR,,,Strasburg,PA,17579,Lancaster,0,100,0,100,POINT (-76.176672 39.987738)
11192,3/9/2021,SLUHHN-Bethlehem,801 OSTRUM ST,,Attn: Inpatient Pharmacy,Bethlehem (Part-Lehigh),Pennsylvania,18015,Northampton,4680,0,0,4680,POINT (-75.392507 40.608697)
11193,1/29/2021,Westmoreland County SHC-Greensburg,233 West Otterman Street,2,,Greensburg,Pennsylvania,15601,Westmoreland,0,200,0,200,POINT (-79.548346 40.302922)
11194,3/12/2021,Delta Medix PC,300 Lackawanna Avenue,200,,Scranton,Pennsylvania,18503,Lackawanna,0,200,0,200,POINT (-75.667364 41.408249)
11195,4/13/2021,Norland Avenue Pharmacy,12 St. Paul Drive,105,,Chambersburg,Pennsylvania,17201,Franklin,0,400,0,400,POINT (-77.634763 39.943292)
11196,4/20/2021,Butler Memorial Hospital,ONE HOSPITAL WAY,,,Butler,Pennsylvania,16001,Butler,3510,0,0,3510,
11197,1/5/2021,West Reading Drug Store,538 PENN AVE,,,West Reading,Pennsylvania,19611,Berks,0,700,0,700,POINT (-75.949059 40.335732)
11198,4/27/2021,Pennsbury Pharmacy Inc,8545 NEW FALLS RD,,,Levittown,Pennsylvania,19054,Bucks,0,100,0,100,POINT (-74.835365 40.170918)
11199,2/1/2021,Passport Health,847 Easton Rd,2800,Suite 2800,Warrington,Pennsylvania,18976,Bucks,0,100,0,100,POINT (-75.135723 40.237862)
11200,2/13/2021,St Clair Hospital,St. Clair Hospital,Pharmacy,1000 Bower Hill Rd,Pittsburgh,Pennsylvania,15243,Allegheny,975,0,0,975,
11201,1/21/2021,Brockie Pharmatech,209 N. Beaver St.,,,York,Pennsylvania,17401,York,0,500,0,500,POINT (-76.731123 39.964709)
11202,2/12/2021,Centre Volunteers in Medicine,2520 Green Tech Dr.,D,,State College,Pennsylvania,16803,Centre,0,200,0,200,POINT (-77.918776 40.813498)
11203,3/5/2021,Conemaugh Memorial Medical Center,1086 FRANKLIN STREET,,PHARMACY DEPARTMENT,Johnstown,Pennsylvania,15905,Cambria,1170,0,0,1170,POINT (-78.918249 40.305198)
11204,1/8/2021,Wilkes-Barre General Hospital,575 North River Street,,Pharmacy Department,Wilkes Barre,Pennsylvania,18764,Luzerne,0,2000,0,2000,POINT (-75.868165 41.258261)
11205,2/12/2021,Sharon Pharmacy,63 Pitt Street,102,,Sharon,Pennsylvania,16146,Mercer,0,1000,0,1000,POINT (-80.507917 41.23373)
11206,1/12/2021,UPMC-East,2775 Mosside Blvd.,,,Monroeville,Pennsylvania,15146,Allegheny,975,0,0,975,POINT (-79.758458 40.437014)
11207,1/25/2021,Alberts Pharmacy,201 S. Main Street,,,Pittston,Pennsylvania,18640,Luzerne,0,300,0,300,POINT (-75.79384 41.318462)
11208,2/5/2021,Oak Valley Medical and Dental PC,103 New Meadow Run Dr,,,Farmington,Pennsylvania,15437,Fayette,0,100,0,100,
11209,3/2/2021,VDI-Gateway Pharmacy,165 Nutt Road,,,Phoenixville,Pennsylvania,19460,Chester,0,100,0,100,POINT (-75.525371 40.128268)
11210,4/7/2021,Haydens Pharmacy,505 NORTH FOURTH STREET,,EXCELA MEDICAL BUILDING,Youngwood,Pennsylvania,15697,Westmoreland,0,0,100,100,POINT (-79.574993 40.246111)
11211,3/2/2021,VDI-Sloans Manheim Pharmacy,73 South main Street,,,Manheim,Pennsylvania,17545,Lancaster,0,100,0,100,POINT (-76.393513 40.162316)
11212,2/11/2021,The Hometown Pharmacy-Beaver,4969 Tuscarawas Road,,,Beaver,Pennsylvania,15009,Beaver,0,400,0,400,POINT (-80.405787 40.706052)
11213,2/11/2021,VDI-Crestwood Pharmacy,10 S Mountain Blvd,,,Mountain Top,Pennsylvania,18707,Luzerne,0,600,0,600,POINT (-75.886361 41.161562)
11214,2/17/2021,WMCHC-Highland Phys Fam Hlth Ctr,1839 Fair Avenue,,,Honesdale,Pennsylvania,18431,Wayne,0,500,0,500,POINT (-75.262474 41.589347)
11215,3/9/2021,Fulton County Medical Center,Fulton County Medical Center,,214 Peach Orchard Road,MC CONNELLSBURG,PA,172338559,Fulton,0,300,0,300,
11216,2/22/2021,Exeter Township Health Center,2795 Sullivans Trail,,,Falls,Pennsylvania,18615,Wyoming,0,100,0,100,POINT (-75.857327 41.445341)
11217,12/30/2020,Superior Care Pharmacy Incorporated,518 Burke Bypass,,,Olyphant,Pennsylvania,18447,Lackawanna,0,200,0,200,POINT (-75.596869 41.470483)
11218,2/21/2021,Excela Health Latrobe Hospital,One Mellon Way,,,Latrobe,Pennsylvania,15650,Westmoreland,0,300,0,300,
11219,1/25/2021,The Hometown Pharmacy-New Castle 2,2016 W STATE ST,,,New Castle,Pennsylvania,16101,Lawrence,0,300,0,300,POINT (-80.379022 41.006967)
11220,2/5/2021,John Manubay MD LLC,4400 Penn Ave,,,Sinking Spring,Pennsylvania,19608,Berks,0,100,0,100,POINT (-76.031422 40.326169)
11221,2/2/2021,Dialysis Clinic Inc-Seven Fields,201 HIGHPOINTE BLVD,,,Mars,Pennsylvania,16046,Butler,0,100,0,100,POINT (-80.061318 40.687735)
11222,1/6/2021,The Hometown Pharmacy-New Castle,20 E Lawrence St,,,New Castle,Pennsylvania,16101,Lawrence,0,300,0,300,POINT (-80.346667 40.997833)
11223,2/5/2021,St Marys Pharmacy,4 Railroad Street,,,Saint Marys,Pennsylvania,15857,Elk,0,300,0,300,POINT (-78.561071 41.427667)
11224,4/6/2021,Lancaster Pediatric Associates,2106 Harrisburg Pike,1,,Lancaster,Pennsylvania,17601,Lancaster,0,100,0,100,POINT (-76.35333 40.066978)
11225,2/24/2021,Armstrong County Memorial Hospital,1 NOLTE DR,,,Kittanning,Pennsylvania,16201,Armstrong,0,100,0,100,POINT (-79.562335 40.812095)
11226,4/16/2021,Wellness Family Pharmacy,3250 Chichester ave,,,Boothwyn,Pennsylvania,19061,Delaware,0,1000,0,1000,POINT (-75.442314 39.836868)
11227,2/12/2021,Butler Memorial Hospital,ONE HOSPITAL WAY,,,Butler,Pennsylvania,16001,Butler,0,400,0,400,
11228,5/7/2021,North Wales Family Pharmacy,107 S Main Street,,,North Wales,Pennsylvania,19454,Montgomery,1170,0,0,1170,POINT (-75.277888 40.210793)
11229,12/22/2020,Alere Family Health LLC,334 Hartman Road,,,Ronks,Pennsylvania,17572,Lancaster,0,100,0,100,
11230,3/5/2021,FPC-Elysburg Family Practice Center,289 S MARKET ST,,,Elysburg,Pennsylvania,17824,Northumberland,0,100,0,100,POINT (-76.548081 40.860467)
11231,3/2/2021,Waltmire Pharmacy,1435 Spring Garden Ave,,,Pittsburgh,Pennsylvania,15212,Allegheny,0,300,0,300,POINT (-79.986847 40.462784)
11232,3/9/2021,Hilltop Community Healthcare Center,151 Ruth Street,,Rear of Building,Pittsburgh,Pennsylvania,15211,Allegheny,0,100,0,100,POINT (-80.004986 40.423009)
11233,3/23/2021,Dallastown Medical Associates LLP,1010 Blymire Road,,,Dallastown,Pennsylvania,17313,York,0,200,0,200,POINT (-76.647682 39.888037)
11234,4/30/2021,Internists of Central PA,108 LOWTHER ST,,,Lemoyne,Pennsylvania,17043,Cumberland,0,200,0,200,POINT (-76.884168 40.245461)
